0.10,0.05,1.04,-2.41,5.45,1.70,8833800
0.07,0.04,1.04,-2.70,-0.19,2.45,8842224
0.05,0.04,1.02,-2.46,-6.05,-0.66,8850680
0.07,0.03,1.01,-1.83,-8.37,-3.61,8859168
0.11,0.05,1.01,-1.24,-7.22,-4.74,8867696
0.17,0.05,1.02,-1.45,-7.45,-4.75,8876208
0.22,0.06,1.05,-2.20,-8.71,-1.30,8884720
0.21,0.08,1.05,-3.70,-10.48,3.78,8893240
0.14,0.07,1.01,-3.50,-8.69,6.13,8901712
0.10,0.05,0.99,-2.34,-4.16,3.60,8910152
0.10,0.05,1.00,-1.30,0.35,-0.23,8918560
0.15,0.06,0.98,-0.78,4.41,-1.65,8927048
0.20,0.05,1.00,-0.80,5.57,0.62,8935472
0.20,0.05,0.98,-0.28,6.33,5.26,8943904
0.15,0.06,0.98,0.32,7.46,8.80,8952304
0.11,0.04,1.01,-0.09,6.71,10.47,8960824
0.08,0.03,1.00,-0.70,1.46,9.92,8969200
0.06,0.03,0.97,-0.60,-4.71,7.99,8977640
0.01,0.04,0.93,0.35,-6.46,5.95,8986080
-0.01,0.05,0.93,1.39,-2.00,4.99,8994520
-0.00,0.04,0.98,2.06,2.07,3.96,9002896
0.03,0.05,1.02,1.08,1.40,2.33,9011264
0.05,0.04,1.03,-0.23,-2.84,1.66,9019720
0.04,0.05,1.00,-1.09,-5.87,2.09,9028152
-0.00,0.04,0.94,-0.43,-4.98,1.60,9036616
-0.03,0.04,0.94,0.67,-1.88,-0.23,9045080
-0.00,0.05,0.97,1.39,-0.84,-1.75,9053552
0.04,0.03,1.02,1.23,-6.55,-3.47,9062024
0.08,0.04,1.04,-0.49,-13.51,-3.85,9070568
0.08,0.05,1.01,-1.53,-15.97,-2.28,9079120
0.06,0.05,0.99,-1.44,-12.11,-1.65,9087680
0.10,0.04,1.01,-1.38,-11.76,-2.37,9096248
0.11,0.04,1.01,-2.32,-15.87,-3.12,9104864
0.10,0.04,0.99,-2.51,-14.60,-3.15,9113440
0.11,0.04,0.97,-2.54,-10.95,-3.59,9122048
0.15,0.03,0.98,-1.96,-12.89,-3.43,9130632
0.16,0.02,0.97,-1.48,-18.49,-3.03,9139208
0.17,0.03,0.97,-0.81,-23.04,-1.81,9147792
0.17,0.03,0.98,-0.72,-28.40,0.07,9156320
0.19,0.02,1.00,-1.19,-37.64,2.53,9164888
0.17,0.01,1.02,-2.31,-48.29,4.09,9173440
0.11,0.01,0.98,-3.42,-52.46,3.57,9182016
0.10,0.02,0.90,-2.17,-41.68,1.32,9190560
0.15,0.03,0.93,-0.61,-32.55,2.06,9199128
0.14,0.02,0.96,0.32,-26.42,2.50,9207680
0.16,0.01,0.96,1.05,-21.45,1.20,9216208
0.22,0.01,0.97,2.36,-22.75,1.64,9224752
0.24,0.01,0.98,3.45,-27.82,4.33,9233256
0.20,0.00,0.98,4.29,-31.19,6.65,9241776
0.17,0.01,1.00,4.67,-30.92,7.51,9250328
0.18,0.01,1.05,3.54,-35.64,7.40,9258872
0.13,-0.00,1.07,1.69,-40.26,6.83,9267448
0.07,0.02,1.03,0.64,-35.03,3.89,9275928
0.14,0.01,1.04,-0.55,-34.93,-1.14,9284528
0.29,-0.00,1.09,-2.12,-54.71,-4.33,9293192
0.46,-0.01,1.10,-3.68,-93.12,-2.49,9301816
0.69,0.01,1.11,-5.10,-152.34,7.52,9310448
1.07,0.03,1.25,-8.37,-259.10,28.33,9319176
1.28,0.13,1.39,-12.37,-416.90,69.83,9327976
0.97,0.10,1.50,-16.40,-502.32,117.99,9336824
0.37,-0.21,1.79,-36.58,-502.32,123.48,9345768
-0.32,-0.14,1.45,-32.12,-502.32,76.30,9354600
-0.52,-0.02,0.89,8.62,-502.32,17.54,9363360
-0.53,-0.12,0.76,48.50,-502.32,-22.97,9372208
-0.26,0.15,0.70,41.81,-502.32,-22.22,9381056
0.23,0.38,-0.01,71.48,-502.32,-29.18,9389880
0.68,0.28,0.27,92.49,-502.32,-34.48,9398680
1.10,0.05,0.61,85.68,-502.32,-29.94,9407464
1.27,0.18,0.50,74.81,-502.32,-17.70,9416288
1.24,0.18,0.40,60.58,-502.32,-3.21,9425048
1.00,-0.01,0.34,39.36,-486.02,0.90,9433744
0.61,-0.01,-0.02,17.08,-420.69,-7.64,9442520
0.51,0.12,-0.45,3.10,-333.10,-14.94,9451280
0.61,0.07,-0.56,-1.64,-253.70,-28.57,9460072
0.79,0.05,-0.67,-6.80,-195.26,-35.23,9468864
0.94,0.07,-0.80,-8.17,-146.03,-35.06,9477592
0.92,0.03,-0.82,-10.80,-85.19,-28.26,9486392
0.92,0.04,-0.92,-17.21,3.10,-18.19,9495088
1.09,0.07,-0.94,-21.10,103.55,-3.09,9503808
1.07,0.06,-0.72,-31.02,186.26,10.83,9512608
0.80,-0.01,-0.64,-43.09,285.13,13.89,9521424
1.02,-0.01,-0.47,-54.60,388.67,6.86,9530184
1.40,0.01,-0.31,-67.97,477.58,12.22,9539032
1.58,0.00,-0.05,-79.25,498.21,28.68,9547888
1.53,-0.17,0.58,-107.01,498.21,30.96,9556760
0.71,0.01,0.39,-123.54,498.21,16.09,9565616
0.43,0.04,0.73,-137.12,498.21,-29.33,9574528
0.65,0.12,1.08,-145.57,498.21,-73.81,9583400
1.40,0.19,1.50,-159.62,498.21,-87.32,9592272
1.96,0.34,1.40,-169.31,498.21,-60.34,9601208
1.96,0.31,1.04,-165.41,498.21,-18.51,9610104
1.84,0.23,0.60,-147.45,498.21,24.06,9618960
1.79,0.16,0.21,-115.59,498.21,70.71,9627856
1.43,0.04,-0.08,-70.64,498.21,111.41,9636744
0.77,-0.14,-0.06,-26.83,460.81,136.10,9645672
0.13,-0.21,0.24,6.91,294.74,143.49,9654464
-0.48,-0.27,0.68,28.07,122.45,124.45,9663320
-0.94,-0.33,1.02,32.96,-20.31,78.67,9672072
-1.14,-0.29,1.04,30.98,-99.24,26.73,9680856
-1.06,-0.16,0.93,30.33,-111.90,-17.53,9689672
-0.79,-0.07,0.87,32.10,-84.93,-46.22,9698408
-0.38,-0.02,0.95,33.95,-44.00,-60.55,9707184
-0.03,0.05,1.09,32.73,-10.71,-58.78,9715952
0.32,0.08,1.33,25.49,2.99,-44.31,9724552
0.48,0.08,1.44,13.91,-9.56,-23.15,9733184
0.42,0.06,1.36,3.94,-37.29,-10.14,9741872
0.28,0.05,1.17,-0.93,-62.11,-8.36,9750488
0.24,0.05,1.03,-0.43,-76.98,-10.40,9759152
0.23,0.03,0.96,2.27,-84.87,-14.46,9767800
0.28,0.04,0.96,5.51,-80.84,-16.72,9776424
0.33,0.04,0.98,6.59,-66.78,-16.52,9785040
0.35,0.04,1.01,6.30,-51.19,-15.75,9793680
0.39,0.03,1.02,4.91,-32.39,-16.07,9802336
0.43,0.03,1.05,2.61,-12.45,-14.01,9811000
0.50,0.03,1.06,-0.78,2.36,-8.43,9819464
0.53,0.02,1.04,-3.04,9.69,-1.06,9827904
0.48,0.01,0.99,-4.11,11.84,7.43,9836416
0.37,0.00,0.91,-3.04,14.62,12.96,9845040
0.28,-0.01,0.92,0.41,11.28,12.97,9853640
0.21,-0.03,0.99,3.39,0.29,6.85,9862080
0.20,-0.04,1.03,3.78,-9.61,-0.40,9870560
0.24,-0.01,1.04,3.01,-12.71,-2.71,9879160
0.25,-0.01,1.06,0.87,-9.55,-2.30,9887688
0.29,-0.01,1.02,-0.78,-0.51,-1.10,9896208
0.32,-0.00,1.00,-1.94,7.51,1.11,9904704
0.32,0.01,0.95,-1.39,12.58,3.15,9913224
0.28,0.02,0.94,-0.34,17.16,5.48,9921784
0.26,0.00,0.94,1.54,17.57,4.48,9930264
0.25,0.01,0.96,3.14,13.16,2.86,9938808
0.21,-0.01,0.98,4.30,7.39,-0.52,9947304
0.24,-0.00,0.98,4.47,4.18,-3.12,9955776
0.24,0.01,0.97,4.27,4.74,-3.38,9964232
0.25,0.02,0.97,3.95,10.47,-1.84,9972792
0.25,0.01,0.98,3.57,14.10,1.23,9981288
0.21,-0.00,1.00,3.31,13.34,0.79,9989832
0.19,-0.01,1.02,2.55,9.66,-1.94,9998320
0.20,-0.00,1.00,2.03,7.71,-4.52,10006776
0.22,0.00,1.02,1.37,10.03,-4.59,10015384
0.25,0.00,1.03,0.14,10.07,-3.35,10023944
0.27,-0.00,1.02,-0.46,7.86,-2.43,10032496
0.29,0.00,1.00,-0.90,4.44,-0.22,10041024
0.25,-0.00,0.98,-0.38,1.37,1.08,10049560
0.22,-0.02,1.00,-0.31,0.01,0.41,10058104
0.20,-0.01,0.99,-0.75,0.99,-1.35,10066672
0.20,-0.01,0.96,-0.73,10.71,-2.85,10075352
0.25,-0.02,0.97,-0.80,19.07,-2.13,10084016
0.25,-0.02,0.96,-1.02,22.56,-1.07,10092680
0.26,-0.03,0.95,-0.52,23.17,-1.46,10101336
0.26,-0.04,0.95,0.46,19.81,-1.84,10109976
0.26,-0.04,0.92,2.17,14.55,-2.08,10118616
0.25,-0.04,0.87,5.45,10.84,-2.28,10127240
0.23,-0.04,0.87,8.78,9.14,-2.91,10135840
0.22,-0.03,0.87,11.81,8.15,-4.91,10144472
0.24,-0.03,0.90,14.07,9.25,-7.36,10153104
0.27,-0.01,0.93,15.63,12.79,-8.57,10161840
0.32,0.00,0.99,15.46,19.32,-8.68,10170520
0.40,0.02,1.04,13.42,23.17,-4.83,10179216
0.41,0.04,1.03,10.79,25.49,2.54,10187872
0.35,0.04,0.98,10.81,29.40,8.56,10196512
0.28,0.03,0.99,11.30,31.34,11.14,10205296
0.20,0.02,0.99,12.07,29.39,8.07,10213944
0.19,0.03,1.01,13.23,28.13,3.12,10222632
0.23,0.05,1.04,13.08,27.80,1.70,10231264
0.26,0.07,1.07,11.19,28.90,4.86,10239896
0.26,0.08,1.08,9.02,32.65,9.69,10248448
0.21,0.09,1.11,5.80,35.57,13.70,10257088
0.14,0.07,1.11,2.61,34.62,11.78,10265760
0.14,0.06,1.08,0.50,31.61,7.83,10274296
0.15,0.07,1.02,0.23,30.74,7.54,10282864
0.15,0.06,0.98,1.25,30.50,9.12,10291424
0.12,0.05,0.96,2.69,31.49,11.31,10300088
0.06,0.04,0.97,3.52,31.43,11.75,10308728
0.01,0.01,0.97,3.56,26.71,8.35,10317320
0.02,0.02,0.97,3.95,18.10,2.15,10325904
0.07,0.01,0.98,3.77,10.64,-2.54,10334488
0.12,0.03,0.96,3.98,10.16,-1.07,10343072
0.16,0.02,0.94,4.27,10.16,3.31,10351672
0.15,0.03,0.91,6.14,7.65,5.96,10360184
0.12,0.01,0.91,7.68,3.71,5.98,10368744
0.09,0.03,0.91,10.46,2.87,4.13,10377312
0.10,0.04,0.94,12.07,5.40,3.23,10385864
0.11,0.04,1.01,11.66,6.49,1.31,10394464
0.17,0.03,1.04,10.27,4.10,-1.36,10403080
0.24,0.05,1.07,7.40,1.72,-0.88,10411576
0.27,0.05,1.06,4.46,-1.15,3.26,10420104
0.26,0.05,1.05,2.99,-1.71,8.28,10428624
0.20,0.05,1.02,2.36,1.43,12.25,10437192
0.12,0.05,0.99,2.47,8.56,13.86,10445768
0.07,0.05,1.00,3.43,15.16,11.77,10454408
0.09,0.02,1.03,3.98,17.54,6.64,10462992
0.12,0.01,1.04,2.87,14.93,1.58,10471584
0.17,0.04,1.03,2.07,15.80,0.01,10480136
0.20,0.05,1.01,1.43,22.24,4.12,10488712
0.22,0.06,1.03,1.17,26.82,8.80,10497272
0.22,0.05,1.06,1.30,25.43,11.43,10505904
0.20,0.05,1.08,-0.02,19.95,13.74,10514568
0.14,0.03,1.07,-2.17,11.37,13.70,10523240
0.08,0.02,1.05,-3.80,4.81,9.98,10531760
0.06,0.03,1.01,-5.02,4.10,7.45,10540248
0.06,0.06,0.96,-4.23,8.15,4.85,10548744
0.07,0.06,0.89,-1.35,14.65,3.54,10557296
0.12,0.02,0.93,0.44,19.40,2.86,10565864
0.16,0.02,0.96,1.01,18.07,3.15,10574432
0.16,0.02,0.98,1.30,14.12,3.49,10583016
0.11,0.06,0.96,1.95,10.09,4.45,10591568
0.14,0.16,0.90,3.59,7.55,8.74,10600112
-0.03,0.03,0.91,11.85,6.45,7.37,10608736
-0.05,-0.03,1.02,7.91,5.31,-4.78,10617312
0.08,0.03,1.05,2.94,0.44,-8.36,10625792
0.15,0.09,1.04,0.61,2.26,-2.86,10634296
0.18,0.11,1.04,0.20,9.14,4.13,10642816
0.16,0.09,1.03,-0.26,15.55,8.68,10651408
0.10,0.08,1.02,-0.60,17.42,10.83,10660056
0.05,0.09,0.99,0.14,19.52,10.09,10668680
0.07,0.09,1.00,2.65,21.84,10.12,10677280
0.05,0.09,0.99,5.13,22.44,8.47,10685840
0.08,0.10,0.97,8.58,21.74,8.19,10694400
0.12,0.10,0.96,11.63,22.56,12.01,10703144
0.16,0.09,0.99,12.70,23.39,17.15,10711888
0.18,0.09,1.02,11.27,19.95,23.15,10720608
0.14,0.08,1.07,7.59,3.54,27.23,10729168
0.11,0.06,1.06,4.81,-14.11,26.96,10737880
0.14,0.09,1.03,3.10,-22.48,28.22,10746520
0.15,0.09,1.02,2.32,-24.58,30.85,10755192
0.18,0.10,1.02,1.43,-26.72,34.35,10763896
0.19,0.09,1.03,1.04,-29.19,39.09,10772536
0.15,0.12,0.99,2.69,-35.79,44.86,10781248
0.17,0.07,0.99,2.52,-31.85,46.28,10789928
0.15,0.09,0.97,1.88,-25.77,46.28,10798568
-0.21,0.04,1.06,-1.53,-44.55,19.31,10807352
0.02,0.10,1.00,-2.15,-51.55,1.37,10816000
0.19,0.14,1.00,0.23,-48.39,7.98,10824600
0.18,0.13,1.00,1.75,-50.37,13.86,10833280
0.24,0.12,1.00,0.81,-53.27,22.45,10841992
0.22,0.13,0.96,1.97,-62.77,29.95,10850720
0.26,0.15,0.97,5.98,-73.12,39.66,10859408
0.27,0.15,1.04,7.59,-86.42,50.83,10868104
0.25,0.11,1.04,8.59,-98.08,58.07,10876792
0.57,0.09,1.05,13.23,-133.09,68.59,10885608
0.50,0.02,1.04,-3.27,-170.51,78.09,10894368
0.57,-0.09,1.07,-14.25,-213.32,87.06,10903232
0.34,-0.22,1.09,-28.64,-251.77,91.69,10912168
-0.07,-0.43,0.95,-44.60,-237.42,77.14,10921072
-0.29,-0.34,0.64,-67.09,-161.21,46.50,10930000
-0.10,-0.16,0.62,-66.90,-91.97,23.61,10938872
0.07,-0.25,0.71,-68.98,-41.51,8.61,10947600
0.42,-0.15,0.92,-68.96,-32.93,7.81,10956344
0.64,-0.02,1.00,-58.14,-60.14,20.19,10965192
0.65,0.04,1.01,-41.85,-95.84,36.27,10974000
0.53,0.06,0.96,-22.37,-116.57,48.38,10982872
0.46,0.08,0.96,-6.15,-115.42,54.62,10991656
0.48,0.05,0.99,6.38,-106.55,56.93,11000416
0.54,-0.01,1.03,15.77,-101.29,55.40,11009264
0.59,-0.07,1.05,22.70,-105.71,52.38,11018104
0.61,-0.10,1.06,26.41,-112.87,46.88,11026968
0.64,-0.15,1.05,27.88,-123.18,39.83,11035840
0.60,-0.15,1.00,27.25,-129.24,30.45,11044688
0.54,-0.14,0.93,25.86,-122.46,17.11,11053568
0.54,-0.13,0.89,25.56,-109.38,2.59,11062344
0.57,-0.14,0.89,25.56,-101.48,-10.49,11071256
0.56,-0.14,0.88,23.65,-95.73,-23.14,11080096
0.62,-0.13,0.92,19.98,-93.51,-34.04,11088912
0.77,-0.13,0.98,13.98,-109.16,-38.19,11097792
0.79,-0.10,0.96,8.55,-137.32,-36.25,11106584
0.72,-0.03,0.88,6.33,-157.51,-33.20,11115400
0.62,0.03,0.79,5.42,-157.67,-29.78,11124192
0.61,0.05,0.74,6.52,-147.94,-24.20,11132992
0.69,0.07,0.77,8.99,-146.03,-12.66,11141760
0.75,0.07,0.74,13.68,-156.03,5.38,11150480
0.82,0.06,0.73,21.65,-175.16,27.83,11159312
0.83,0.09,0.72,32.59,-201.91,52.16,11168136
0.77,0.08,0.68,47.22,-224.95,75.40,11176952
0.65,0.06,0.62,60.38,-235.06,94.15,11185776
0.62,0.07,0.54,64.35,-219.29,108.30,11194680
0.71,-0.01,0.51,58.55,-200.69,121.64,11203632
0.69,-0.11,0.45,45.92,-185.55,128.67,11212600
0.70,-0.15,0.36,28.20,-163.36,128.56,11221568
0.79,-0.16,0.32,10.78,-149.61,127.15,11230544
0.90,-0.13,0.32,-6.99,-152.60,127.48,11239472
0.92,-0.11,0.26,-21.09,-155.47,125.26,11248472
0.90,-0.14,0.24,-32.83,-155.61,119.61,11257472
0.90,-0.14,0.26,-42.02,-154.89,112.06,11266456
0.93,-0.19,0.29,-51.74,-158.48,105.15,11275464
0.89,-0.21,0.31,-61.83,-157.94,98.35,11284392
0.82,-0.23,0.34,-70.20,-141.53,88.35,11293312
0.86,-0.20,0.40,-73.76,-122.39,81.89,11302200
0.91,-0.19,0.46,-70.66,-108.00,78.73,11311144
0.99,-0.14,0.51,-57.64,-101.74,78.86,11320072
1.06,-0.13,0.54,-40.08,-105.16,83.35,11328968
1.07,-0.08,0.46,-17.35,-113.09,87.80,11337888
1.05,-0.06,0.34,5.94,-115.73,88.88,11346680
1.02,-0.10,0.25,24.55,-111.90,85.84,11355536
1.05,-0.13,0.19,36.65,-114.00,80.33,11364440
1.03,-0.21,0.11,39.69,-116.34,72.42,11373376
0.98,-0.28,0.09,31.98,-107.91,61.45,11382280
0.93,-0.35,0.09,14.20,-86.29,49.26,11391104
0.98,-0.40,0.17,-6.11,-66.17,38.80,11399872
1.04,-0.43,0.24,-25.90,-60.40,31.52,11408664
1.03,-0.39,0.26,-37.94,-64.87,24.61,11417512
0.94,-0.36,0.22,-40.60,-57.38,15.14,11426352
1.00,-0.28,0.22,-34.84,-52.37,9.58,11435112
1.10,-0.23,0.22,-25.36,-60.95,10.53,11443992
-2.00,-1.84,-2.00,3.69,104.03,-79.17,11452680
2.00,-0.15,1.00,-0.06,-14.46,-83.15,11461424
1.48,-0.08,0.50,-16.78,-153.74,-9.10,11470272
0.48,-0.25,-0.15,-18.43,-107.33,1.70,11479160
0.75,-0.30,-0.04,-16.38,-38.03,-13.52,11488040
1.09,-0.19,0.12,-19.12,-40.51,-0.95,11496864
2.00,0.35,0.76,7.13,36.00,-113.32,11505624
0.92,-0.38,-0.19,-2.37,-30.16,-84.75,11514464
1.07,-0.21,0.08,2.14,-31.19,-71.65,11523248
1.01,-0.26,0.08,2.15,-19.19,-68.52,11532016
1.17,-0.23,0.09,-4.14,-27.33,-54.62,11540856
1.52,-0.13,0.45,-12.78,-44.03,-36.42,11549720
1.18,-0.13,0.32,-24.96,-29.45,-4.19,11558504
0.87,-0.12,0.07,-8.05,2.73,11.03,11567160
0.78,-0.17,-0.02,15.25,23.55,9.11,11575936
0.78,-0.20,-0.02,34.49,32.03,0.50,11584624
0.84,-0.23,0.02,47.62,34.33,-14.74,11593448
1.12,-0.34,0.09,44.46,-5.18,-34.51,11602248
0.92,-0.31,-0.01,40.24,-12.74,-44.72,11611120
1.14,-0.19,-0.15,36.78,10.24,-39.58,11620016
1.18,-0.10,0.08,15.05,58.24,-15.58,11628816
2.00,-0.02,0.79,12.93,10.93,-11.84,11637616
1.04,-0.32,0.00,12.62,11.40,0.61,11646288
1.00,-0.30,0.03,16.07,20.12,-1.38,11655008
1.04,-0.22,0.08,19.81,27.78,-2.01,11663760
1.02,-0.24,0.11,22.30,34.38,-3.18,11672504
1.08,-0.26,0.19,24.35,32.18,-0.13,11681232
1.09,-0.28,0.23,23.72,23.34,7.05,11689952
1.06,-0.30,0.23,22.64,16.96,12.48,11698720
1.03,-0.22,0.21,20.70,6.27,15.64,11707416
1.06,-0.24,0.15,16.59,-18.16,19.03,11716240
1.09,-0.28,0.06,15.04,-58.00,25.00,11725008
1.06,-0.40,0.13,9.20,-96.58,34.03,11733744
-1.12,-0.77,-2.00,0.81,4.53,-23.03,11742416
0.87,-0.50,-0.36,-19.18,0.21,-34.59,11751176
0.85,-0.29,-0.11,-16.61,4.32,-50.45,11760024
1.04,-0.22,0.03,-7.54,-4.49,-58.65,11768760
0.96,-0.12,0.00,-3.54,-2.92,-61.64,11777440
1.09,-0.04,0.02,0.70,0.30,-58.59,11786048
1.12,0.02,0.09,-0.95,-4.45,-51.15,11794760
1.19,0.08,0.09,3.01,0.39,-46.16,11803352
1.03,0.19,-0.09,9.89,-2.89,-43.53,11812032
1.16,0.05,0.09,13.54,-1.15,-36.98,11820768
1.26,-0.02,0.19,9.68,-4.06,-27.33,11829488
1.21,-0.06,0.19,1.74,2.30,-19.17,11838136
1.11,-0.12,0.16,-6.26,1.83,-8.23,11846784
1.08,-0.07,0.13,-12.61,2.88,-3.91,11855464
1.06,-0.07,0.09,-17.77,2.68,-1.78,11864112
1.04,-0.16,0.07,-19.90,2.24,-1.18,11872816
1.00,-0.20,0.06,-17.35,3.07,-2.62,11881488
0.98,-0.22,0.06,-13.88,3.94,-6.30,11890184
0.90,-0.23,0.06,-11.04,2.88,-10.45,11898952
0.97,-0.23,0.13,-10.35,2.20,-16.91,11907744
0.85,-0.21,0.06,-9.70,0.12,-26.59,11916400
0.91,-0.19,0.05,-4.60,-0.52,-40.34,11925104
0.98,-0.16,0.12,3.52,0.82,-50.20,11933800
1.00,-0.20,0.27,12.69,-8.25,-63.23,11942560
0.69,-0.21,-0.08,23.28,-3.01,-75.04,11951344
0.47,-0.06,-0.15,32.53,-3.82,-99.00,11960128
0.49,-0.13,0.06,32.53,-1.70,-145.59,11968984
0.68,-0.08,-0.01,37.17,5.94,-183.58,11977800
1.09,0.25,-0.25,24.44,7.34,17.22,11986568
1.02,-0.03,0.16,24.67,1.81,10.90,11995304
1.11,-0.06,0.09,21.46,1.37,6.65,12003928
1.04,-0.07,0.13,15.85,0.42,7.06,12012512
1.01,-0.13,0.26,2.10,-0.66,1.80,12021072
1.04,-0.09,0.26,-15.59,0.01,-0.34,12029728
1.07,-0.09,0.25,-37.96,0.10,-1.21,12038368
1.07,-0.04,0.08,-46.43,0.03,-0.28,12047008
1.06,0.04,-0.05,-34.78,-0.00,0.94,12055640
1.05,-0.00,-0.03,-18.87,-0.10,0.90,12064336
1.07,-0.06,0.02,-11.56,-0.13,1.03,12072984
1.03,-0.05,0.04,-7.06,-0.05,1.41,12081520
1.07,-0.06,0.05,-3.42,0.07,1.02,12090032
1.05,-0.06,0.06,-0.43,0.06,1.41,12098560
1.07,-0.04,0.08,-0.02,-0.03,1.29,12107112
1.06,-0.05,0.09,-0.28,-0.11,1.17,12115728
1.06,-0.04,0.08,-0.29,-0.16,1.31,12124288
1.06,-0.05,0.07,-0.06,-0.08,1.28,12132832
1.05,-0.04,0.08,-0.19,-0.14,1.28,12141384
1.05,-0.04,0.08,-0.06,0.12,1.17,12149912
1.05,-0.04,0.09,-0.12,-0.10,1.46,12158464
1.06,-0.04,0.08,-0.31,0.13,1.52,12167016
1.05,-0.04,0.09,-0.11,-0.03,1.74,12175592
1.06,-0.05,0.08,-0.14,0.06,1.54,12184120
1.05,-0.05,0.08,-0.19,-0.11,1.60,12192696
1.06,-0.05,0.08,-0.12,-0.05,1.34,12201192
1.05,-0.05,0.08,0.04,0.09,1.41,12209672
1.06,-0.05,0.09,-0.20,0.10,1.22,12218208
1.06,-0.05,0.08,-0.14,-0.13,1.23,12226816
1.05,-0.05,0.08,-0.15,-0.02,1.37,12235352
1.05,-0.04,0.07,-0.23,0.07,1.37,12243896
1.05,-0.04,0.08,-0.15,-0.02,1.45,12252456
1.06,-0.04,0.08,-0.12,0.04,1.55,12261008
1.05,-0.04,0.08,-0.19,0.04,1.40,12269528
1.06,-0.05,0.08,-0.19,-0.02,1.49,12278096
1.05,-0.05,0.09,-0.25,0.16,1.58,12286640
1.05,-0.05,0.08,-0.19,-0.14,1.52,12295216
1.07,-0.05,0.09,-0.12,0.06,1.43,12303776
1.05,-0.05,0.08,-0.22,-0.03,1.26,12312344
1.06,-0.04,0.07,-0.23,-0.03,1.32,12320928
1.05,-0.05,0.09,-0.23,-0.23,1.35,12329496
1.06,-0.04,0.08,-0.06,-0.00,1.41,12338032
1.05,-0.05,0.08,-0.06,-0.10,1.45,12346592
1.06,-0.04,0.08,-0.05,0.07,1.43,12355104
1.06,-0.05,0.09,-0.26,-0.13,1.64,12363688
1.06,-0.05,0.09,-0.22,-0.03,1.61,12372264
1.06,-0.05,0.09,-0.11,-0.06,1.46,12380840
1.05,-0.05,0.08,-0.08,-0.14,1.35,12389408
1.06,-0.05,0.08,-0.17,-0.25,1.25,12397976
1.06,-0.05,0.08,-0.03,-0.08,1.26,12406528
1.06,-0.05,0.07,-0.17,0.16,1.15,12415088
1.05,-0.05,0.07,-0.11,0.06,1.28,12423616
1.06,-0.05,0.08,-0.28,0.04,1.31,12432152
1.05,-0.05,0.08,-0.17,-0.02,1.26,12440704
1.06,-0.04,0.08,-0.14,-0.02,1.32,12449272
1.06,-0.04,0.08,-0.09,0.03,1.34,12457752
1.06,-0.05,0.08,-0.08,-0.00,1.52,12466280
1.06,-0.05,0.08,-0.11,-0.06,1.32,12474848
1.06,-0.05,0.08,-0.11,-0.08,1.38,12483384
1.06,-0.05,0.07,-0.17,-0.11,1.38,12491952
1.05,-0.05,0.07,-0.08,-0.06,1.41,12500496
1.06,-0.05,0.08,-0.17,-0.20,1.35,12509072
1.06,-0.05,0.08,-0.22,-0.14,1.29,12517648
1.05,-0.05,0.08,-0.17,-0.03,1.45,12526200
1.06,-0.05,0.08,-0.12,-0.02,1.40,12534760
1.06,-0.05,0.08,-0.25,-0.03,1.25,12543304
1.06,-0.05,0.08,-0.29,-0.10,1.37,12551904
1.05,-0.05,0.08,-0.19,-0.10,1.37,12560488
1.06,-0.05,0.08,-0.11,0.06,1.34,12568960
1.06,-0.05,0.08,-0.22,0.01,1.22,12577488
1.05,-0.05,0.10,-0.22,-0.08,1.32,12586064
1.06,-0.05,0.07,-0.14,-0.20,1.34,12594568
1.06,-0.05,0.09,-0.29,0.09,1.17,12603104
1.06,-0.06,0.08,-0.35,0.06,1.22,12611648
1.05,-0.05,0.08,-0.11,-0.31,1.29,12620256
1.06,-0.05,0.08,-0.15,-0.32,1.05,12628840
1.05,-0.05,0.08,-0.22,-0.29,1.38,12637400
1.05,-0.04,0.08,-0.20,-0.00,1.11,12645936
1.05,-0.05,0.09,-0.11,-0.11,1.22,12654520
1.06,-0.05,0.08,-0.15,-0.16,1.22,12663096
1.05,-0.04,0.08,-0.03,-0.02,1.43,12671648
1.05,-0.05,0.08,-0.22,-0.10,1.25,12680208
1.06,-0.05,0.09,-0.23,0.04,1.25,12688760
1.06,-0.05,0.09,-0.14,0.10,1.31,12697296
1.05,-0.05,0.08,-0.09,-0.13,1.34,12705816
1.05,-0.05,0.08,-0.11,0.10,1.25,12714336
1.06,-0.05,0.08,-0.12,-0.08,1.29,12722888
1.05,-0.04,0.08,-0.25,0.07,1.19,12731408
1.06,-0.05,0.08,-0.29,0.01,1.25,12739944
1.06,-0.04,0.08,-0.17,-0.00,1.29,12748496
1.06,-0.05,0.08,-0.26,-0.11,1.26,12757072
1.05,-0.05,0.09,-0.26,0.06,1.35,12765608
1.05,-0.05,0.08,-0.20,0.06,1.43,12774120
1.06,-0.05,0.07,-0.06,0.04,1.29,12782648
1.06,-0.05,0.09,-0.06,-0.06,1.58,12791200
1.06,-0.05,0.08,-0.22,-0.00,1.37,12799776
1.05,-0.05,0.08,-0.03,-0.03,1.38,12808352
1.06,-0.05,0.09,-0.17,0.04,1.23,12816888
1.06,-0.04,0.09,-0.23,0.21,1.35,12825424
1.05,-0.05,0.08,-0.17,-0.19,1.31,12834008
1.06,-0.04,0.08,-0.22,-0.17,1.26,12842560
1.06,-0.05,0.09,-0.12,0.03,1.23,12851112
